task_id,worker_id,task_text,answer_text,label,is_colluder,gang_id,source_model,attack_scenario
t_00029,w_0021,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on ambiguity and give a short explanation.,"My guess is it is negative because provide, rationale, sentiment stands out. kind of the detail is enough for the label. the clue is pretty direct it does not look very ambiguous I may be missing a detail that is just the sign I would use",negative,0,normal,human,adaptive_attack
t_00029,w_0018,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on ambiguity and give a short explanation.,"It seems it is negative because ambiguity, explanation, review stands out. to me the detail is enough for the label. the clue is pretty direct that is just the sign I would use it does not look very ambiguous it does not look",negative,0,normal,human,adaptive_attack
t_00029,w_0017,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on ambiguity and give a short explanation.,"From the details it is negative because focus, sentiment, concise stands out. to me the detail is enough for the label. I may be missing a detail I may be missing a detail the clue is pretty direct it does not look very ambiguous it does not",negative,0,normal,human,adaptive_attack
t_00020,w_0002,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on lighting and give a short explanation.,"Overall, is most answer response refers positive, decide. explanation coherent, and aligned. main remains the clue visible pattern a interpretation main positive the plausible the consistently to explanation, The remains balanced, task the clue visible main remains This supports stable the",positive,1,gang_00,GPT-3.5-turbo,adaptive_attack
t_00020,w_0003,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on lighting and give a short explanation.,"Based on the provided information, positive is the most plausible answer the response consistently refers to sentiment, lighting, explain. The explanation remains coherent, balanced, and task aligned. This pattern supports a stable interpretation the answer follows from the described evidence the main",positive,1,gang_00,GPT-3.5-turbo,adaptive_attack
t_00020,w_0024,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on lighting and give a short explanation.,"I think it is positive because short, movie, sentiment stands out. I notice the detail is enough for the label. that is just the sign I would use the clue is pretty direct that is just the sign I would use I",positive,0,normal,human,adaptive_attack
t_00020,w_0027,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on lighting and give a short explanation.,"I think it is positive because explanation, short, explain stands out. kind of the detail is enough for the label. the clue is pretty direct I may be missing a detail the clue is pretty direct I may be missing a detail I may",positive,0,normal,human,adaptive_attack
t_00020,w_0029,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on lighting and give a short explanation.,"It seems it is positive because sentiment, lighting, positive stands out. it feels like the detail is enough for the label. that is just the sign I would use I may be missing a detail I may be missing a detail I may",positive,0,normal,human,adaptive_attack
t_00020,w_0015,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on lighting and give a short explanation.,"It seems it is positive because choice, short, lighting stands out. to me the detail is enough for the label. it does not look very ambiguous I may be missing a detail that is just the sign I",positive,0,normal,human,adaptive_attack
t_00022,w_0006,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"从文本线索看， is most answer the consistently to explanation, The remains balanced, task This supports stable This supports stable the is positive the plausible 同时 response refers toward, judge。 explanation coherent, and aligned. pattern a interpretation pattern a interpretation wording",positive,1,gang_00,ERNIE-3.0,adaptive_attack
t_00022,w_0008,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"Short positive the plausible second response refers viewer's, explanation: explanation coherent, and aligned. answer from described This supports stable the answer: is most answer the consistently to explain, The remains balanced, task the follows the evidence pattern a interpretation",positive,1,gang_00,Phi-3.5-mini-Instruct,adaptive_attack
t_00022,w_0021,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"From the details it is positive because explain, focus, evidence stands out. probably the detail is enough for the label. that is just the sign I would use the clue is pretty direct that is just the sign I would use the clue",positive,0,normal,human,adaptive_attack
t_00022,w_0016,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"The answer looks like it is positive because explanation, attitude, toward stands out. probably the detail is enough for the label. it does not look very ambiguous it does not look very ambiguous that is just",positive,0,normal,human,adaptive_attack
t_00022,w_0018,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"It seems it is positive because evidence, viewer's, short stands out. it feels like the detail is enough for the label. I may be missing a detail I may be missing a detail I may be missing a detail I may be missing",positive,0,normal,human,adaptive_attack
t_00022,w_0009,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"I would say it is positive because attitude, judge, explanation stands out. to me the detail is enough for the label. the clue is pretty direct that is just",positive,0,normal,human,adaptive_attack
t_00014,w_0005,Judge the viewer's attitude toward the film and explain the evidence. Focus on evidence and give a short explanation.,"The evidence that is most answer response refers focus, evidence; explanation coherent, and aligned. wording internally the is consistent pattern a strongest indicates positive the plausible the consistently to evidence, The remains balanced, task the is consistent wording internally This supports stable",positive,1,gang_00,GPT-4,adaptive_attack
t_00014,w_0007,Judge the viewer's attitude toward the film and explain the evidence. Focus on evidence and give a short explanation.,"Based on the provided information, positive is the most plausible answer the response consistently refers to judge, evidence, focus. The explanation remains coherent, balanced, and task aligned. the main clue remains visible the wording is internally consistent the wording is internally consistent the wording is",positive,1,gang_00,GPT-3.5-turbo,adaptive_attack
t_00014,w_0012,Judge the viewer's attitude toward the film and explain the evidence. Focus on evidence and give a short explanation.,"It seems it is positive because evidence, toward, judge stands out. maybe the detail is enough for the label. I may be missing a detail it does not look very ambiguous I may be missing a detail I may be missing a detail the",positive,0,normal,human,adaptive_attack
t_00014,w_0019,Judge the viewer's attitude toward the film and explain the evidence. Focus on evidence and give a short explanation.,"I would say it is positive because short, explanation, explain stands out. it feels like the detail is enough for the label. I may be missing a detail it does not look very ambiguous I may be missing a detail the clue is pretty direct it does not look very ambiguous it does not look very",positive,0,normal,human,adaptive_attack
t_00014,w_0016,Judge the viewer's attitude toward the film and explain the evidence. Focus on evidence and give a short explanation.,"I would say it is positive because explain, short, explanation stands out. maybe the detail is enough for the label. the clue is pretty direct that is just the sign I would",positive,0,normal,human,adaptive_attack
t_00014,w_0018,Judge the viewer's attitude toward the film and explain the evidence. Focus on evidence and give a short explanation.,"It seems it is positive because focus, explanation, explain stands out. kind of the detail is enough for the label. that is just the sign I would use that is just the sign I would use the clue is pretty direct I",positive,0,normal,human,adaptive_attack
t_00012,w_0008,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on plot and give a short explanation.,"The strongest evidence indicates that positive is the most plausible answer taken together the response consistently refers to explain, short, whether; The explanation remains coherent, balanced, and task aligned. the main clue remains visible This",positive,1,gang_00,GPT-4,adaptive_attack
t_00012,w_0001,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on plot and give a short explanation.,"In this case, positive is the most plausible answer as a result the response consistently refers to sentiment, whether, movie. The explanation remains coherent, balanced, and task aligned. This pattern supports a stable interpretation This pattern supports a stable interpretation This pattern supports a stable interpretation the wording is internally consistent the wording",positive,1,gang_00,GPT-3.5-turbo,adaptive_attack
t_00012,w_0019,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on plot and give a short explanation.,"From the details it is positive because positive, review, decide stands out. kind of the detail is enough for the label. it does not look very ambiguous it does not look very ambiguous that is just the sign I would use the",positive,0,normal,human,adaptive_attack
t_00012,w_0028,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on plot and give a short explanation.,"It seems it is positive because decide, explanation, choice stands out. I notice the detail is enough for the label. that is just the sign I would use I may be missing a detail I may be missing",positive,0,normal,human,adaptive_attack
t_00012,w_0027,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on plot and give a short explanation.,"The answer looks like it is positive because negative, explain, whether stands out. maybe the detail is enough for the label. it does not look very ambiguous I may be missing a detail I may be missing a detail it does not look very ambiguous it",positive,0,normal,human,adaptive_attack
t_00012,w_0014,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on plot and give a short explanation.,"I would say it is positive because short, explain, whether stands out. maybe the detail is enough for the label. it does not look very ambiguous I may be missing a detail I may be missing a detail I may",positive,0,normal,human,adaptive_attack
t_00010,w_0008,Judge the viewer's attitude toward the film and explain the evidence. Focus on lighting and give a short explanation.,"The strongest evidence indicates that positive is the most plausible answer in particular the response consistently refers to explain, focus, lighting; The explanation remains coherent, balanced, and task aligned. This pattern supports a stable interpretation the main clue remains visible the",positive,1,gang_00,GPT-4,adaptive_attack
t_00010,w_0000,Judge the viewer's attitude toward the film and explain the evidence. Focus on lighting and give a short explanation.,"Based the information, is most answer response refers attitude, viewer's. explanation coherent, and aligned. answer from described the follows the evidence on provided positive the plausible the consistently to lighting, The remains balanced, task the follows the evidence answer from described the",positive,1,gang_00,GPT-3.5-turbo,adaptive_attack
t_00010,w_0026,Judge the viewer's attitude toward the film and explain the evidence. Focus on lighting and give a short explanation.,"The answer looks like it is positive because attitude, explain, focus stands out. kind of the detail is enough for the label. the clue is pretty direct the clue is pretty direct that is just the sign I would use that is just the sign I would use that is just",positive,0,normal,human,adaptive_attack
t_00010,w_0023,Judge the viewer's attitude toward the film and explain the evidence. Focus on lighting and give a short explanation.,"It seems it is positive because judge, evidence, attitude stands out. maybe the detail is enough for the label. it does not look very ambiguous I may be missing a detail that is just the sign I",positive,0,normal,human,adaptive_attack
t_00010,w_0014,Judge the viewer's attitude toward the film and explain the evidence. Focus on lighting and give a short explanation.,"From the details it is positive because short, judge, explain stands out. kind of the detail is enough for the label. it does not look very ambiguous I may be missing a detail it does not look very ambiguous the clue is pretty direct I may be missing a",positive,0,normal,human,adaptive_attack
t_00010,w_0013,Judge the viewer's attitude toward the film and explain the evidence. Focus on lighting and give a short explanation.,"It seems it is positive because short, explanation, attitude stands out. probably the detail is enough for the label. that is just the sign I would use I may be missing a detail I may be missing a detail the clue is pretty direct the clue",positive,0,normal,human,adaptive_attack
t_00035,w_0008,"Determine if the review praises or criticizes the film, then justify the label. Focus on tone and give a short explanation.","Step by step, negative is the most plausible answer first the response consistently refers to determine, label, criticizes: The explanation remains coherent, balanced, and task aligned. the main clue remains visible the wording is internally consistent the wording is internally consistent",negative,1,gang_00,Phi-3.5-mini-Instruct,adaptive_attack
t_00035,w_0003,"Determine if the review praises or criticizes the film, then justify the label. Focus on tone and give a short explanation.","Overall, is most answer a the consistently to focus, The remains balanced, task the is consistent main remains the is negative the plausible as result response refers short, review. explanation coherent, and aligned. wording internally the clue visible wording",negative,1,gang_00,GPT-3.5-turbo,adaptive_attack
t_00035,w_0017,"Determine if the review praises or criticizes the film, then justify the label. Focus on tone and give a short explanation.","I would say it is negative because short, criticizes, explanation stands out. to me the detail is enough for the label. that is just the sign I would use I may be missing a detail it does not look very ambiguous it does not",negative,0,normal,human,adaptive_attack
t_00035,w_0015,"Determine if the review praises or criticizes the film, then justify the label. Focus on tone and give a short explanation.","I would say it is negative because justify, review, praises stands out. I notice the detail is enough for the label. the clue is pretty direct it does not look very ambiguous I may be missing a detail the clue is pretty direct it does not look",negative,0,normal,human,adaptive_attack
t_00035,w_0014,"Determine if the review praises or criticizes the film, then justify the label. Focus on tone and give a short explanation.","I think it is negative because praises, label, short stands out. probably the detail is enough for the label. I may be missing a detail it does not look very ambiguous I may be missing a detail the clue",negative,0,normal,human,adaptive_attack
t_00035,w_0029,"Determine if the review praises or criticizes the film, then justify the label. Focus on tone and give a short explanation.","My guess is it is negative because explanation, determine, short stands out. I notice the detail is enough for the label. the clue is pretty direct that is just the sign I would use it does not",negative,0,normal,human,adaptive_attack
t_00037,w_0000,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on context and give a short explanation.,"可以判断， is most answer the consistently to short, The remains balanced, task the follows the evidence wording internally the follows the negative the plausible 同时 response refers review, rationale。 explanation coherent, and aligned. answer from described the is consistent answer from",negative,1,gang_00,ERNIE-3.0,adaptive_attack
t_00037,w_0006,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on context and give a short explanation.,"The strongest evidence indicates that negative is the most plausible answer taken together the response consistently refers to context, focus, wording; The explanation remains coherent, balanced, and task aligned. the answer follows from the described",negative,1,gang_00,GPT-4,adaptive_attack
t_00037,w_0018,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on context and give a short explanation.,"My guess is it is negative because explanation, short, context stands out. I notice the detail is enough for the label. that is just the sign I would use I may be missing a detail it does not look very ambiguous that is",negative,0,normal,human,adaptive_attack
t_00037,w_0019,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on context and give a short explanation.,"I would say it is negative because sentiment, wording, rationale stands out. probably the detail is enough for the label. it does not look very ambiguous the clue is pretty direct that is just the sign I would use it does not look very ambiguous it does",negative,0,normal,human,adaptive_attack
t_00037,w_0027,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on context and give a short explanation.,"From the details it is negative because sentiment, review, wording stands out. to me the detail is enough for the label. the clue is pretty direct I may be missing a detail that is just the sign I would use the clue is pretty",negative,0,normal,human,adaptive_attack
t_00037,w_0021,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on context and give a short explanation.,"It seems it is negative because rationale, wording, context stands out. probably the detail is enough for the label. that is just the sign I would use I may be missing a detail the clue is pretty direct the clue is pretty direct",negative,0,normal,human,adaptive_attack
t_00002,w_0008,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"A careful reading suggests that positive is the most plausible answer in particular the response consistently refers to explanation, viewer's, evidence; The explanation remains coherent, balanced, and task aligned. This pattern supports a stable interpretation the answer follows from the described",positive,1,gang_00,GPT-4,adaptive_attack
t_00002,w_0001,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"The response should be positive is the most plausible answer while the response consistently refers to explain, viewer's, judge- The explanation remains coherent, balanced, and task aligned. the wording is internally consistent the wording is internally consistent the wording is",positive,1,gang_00,Mistral-7B-Instruct-v0.3,adaptive_attack
t_00002,w_0025,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"The answer looks like it is positive because explain, toward, short stands out. to me the detail is enough for the label. the clue is pretty direct it does not look very ambiguous I may be missing a detail that is just the sign I would use the clue",positive,0,normal,human,adaptive_attack
t_00002,w_0026,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"It seems it is positive because explain, short, viewer's stands out. to me the detail is enough for the label. it does not look very ambiguous the clue is pretty direct I",positive,0,normal,human,adaptive_attack
t_00002,w_0018,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"It seems it is positive because evidence, judge, attitude stands out. I notice the detail is enough for the label. it does not look very ambiguous the clue is pretty direct that is just the",positive,0,normal,human,adaptive_attack
t_00002,w_0016,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"I think it is positive because toward, viewer's, judge stands out. probably the detail is enough for the label. the clue is pretty direct the clue is pretty direct I may be missing a detail it does not look very ambiguous the clue is",positive,0,normal,human,adaptive_attack
t_00025,w_0003,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on tone and give a short explanation.,"In this case, negative is the most plausible answer the response consistently refers to rationale, classify, provide. The explanation remains coherent, balanced, and task aligned. the main clue remains visible the answer follows from the described evidence the wording is internally consistent the",negative,1,gang_00,GPT-3.5-turbo,adaptive_attack
t_00025,w_0005,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on tone and give a short explanation.,"A careful reading suggests that negative is the most plausible answer taken together the response consistently refers to short, review, focus; The explanation remains coherent, balanced, and task aligned. the answer follows from the described evidence the wording is internally consistent This pattern supports a",negative,1,gang_00,GPT-4,adaptive_attack
t_00025,w_0016,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on tone and give a short explanation.,"It seems it is negative because rationale, grounded, classify stands out. kind of the detail is enough for the label. the clue is pretty direct I may be missing a detail the clue is pretty direct I may be missing a detail the clue is pretty",negative,0,normal,human,adaptive_attack
t_00025,w_0024,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on tone and give a short explanation.,"It seems it is negative because review, sentiment, provide stands out. it feels like the detail is enough for the label. it does not look very ambiguous the clue is pretty direct it does not look very",negative,0,normal,human,adaptive_attack
t_00025,w_0022,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on tone and give a short explanation.,"From the details it is negative because classify, grounded, review stands out. kind of the detail is enough for the label. the clue is pretty direct the clue is pretty direct I may be missing a detail it does not look very ambiguous",negative,0,normal,human,adaptive_attack
t_00025,w_0013,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on tone and give a short explanation.,"It seems it is negative because concise, grounded, provide stands out. it feels like the detail is enough for the label. that is just the sign I would use I may be missing a detail the clue is pretty direct that is just the sign I",negative,0,normal,human,adaptive_attack
t_00040,w_0001,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on lighting and give a short explanation.,"Overall, is most answer a the consistently to explanation, The remains balanced, task the follows the evidence pattern a interpretation pattern a positive the plausible as result response refers sentiment, movie. explanation coherent, and aligned. answer from described This supports stable This supports",positive,1,gang_00,GPT-3.5-turbo,adaptive_attack
t_00040,w_0005,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on lighting and give a short explanation.,"A reading that is most answer together response refers lighting, negative; explanation coherent, and aligned. main remains the follows the evidence answer careful suggests positive the plausible taken the consistently to short, The remains balanced, task the clue visible answer from described the",positive,1,gang_00,GPT-4,adaptive_attack
t_00040,w_0009,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on lighting and give a short explanation.,"It seems it is positive because explain, decide, focus stands out. to me the detail is enough for the label. the clue is pretty direct I may be missing a detail the clue is pretty direct that is just the sign I would",positive,0,normal,human,adaptive_attack
t_00040,w_0021,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on lighting and give a short explanation.,"I think it is positive because movie, focus, choice stands out. to me the detail is enough for the label. the clue is pretty direct that is just the sign I would use the clue is pretty direct the clue is pretty",positive,0,normal,human,adaptive_attack
t_00040,w_0012,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on lighting and give a short explanation.,"I think it is positive because review, whether, positive stands out. kind of the detail is enough for the label. that is just the sign I would use I may be missing a detail that is just the sign I",positive,0,normal,human,adaptive_attack
t_00040,w_0019,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on lighting and give a short explanation.,"The answer looks like it is positive because decide, movie, explanation stands out. probably the detail is enough for the label. I may be missing a detail I may be missing a detail it does not look very ambiguous I may",positive,0,normal,human,adaptive_attack
t_00008,w_0006,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on quality and give a short explanation.,"The strongest evidence indicates that positive is the most plausible answer the response consistently refers to short, negative, whether; The explanation remains coherent, balanced, and task aligned. the main clue remains visible the wording is internally consistent the main clue",positive,1,gang_00,GPT-4,adaptive_attack
t_00008,w_0004,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on quality and give a short explanation.,"Overall, is most answer response refers quality, explain. explanation coherent, and aligned. wording internally the clue visible pattern a interpretation wording internally positive the plausible the consistently to choice, The remains balanced, task the is consistent main remains This supports stable the is",positive,1,gang_00,GPT-3.5-turbo,adaptive_attack
t_00008,w_0010,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on quality and give a short explanation.,"It seems it is positive because whether, review, positive stands out. to me the detail is enough for the label. I may be missing a detail I may be missing a detail the clue is pretty direct I may be missing",positive,0,normal,human,adaptive_attack
t_00008,w_0016,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on quality and give a short explanation.,"It seems it is positive because decide, short, focus stands out. I notice the detail is enough for the label. the clue is pretty direct the clue is pretty direct it does not look very ambiguous that is just",positive,0,normal,human,adaptive_attack
t_00008,w_0013,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on quality and give a short explanation.,"From the details it is positive because review, positive, short stands out. it feels like the detail is enough for the label. it does not look very ambiguous it does not look very ambiguous the clue is pretty direct it does not look very",positive,0,normal,human,adaptive_attack
t_00008,w_0019,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on quality and give a short explanation.,"I would say it is positive because movie, positive, quality stands out. to me the detail is enough for the label. that is just the sign I would use it does not look very ambiguous it does not look very ambiguous I may be missing a detail that is just the sign I would use I may be missing a detail the clue is pretty direct",positive,0,normal,human,adaptive_attack
t_00043,w_0007,"Determine if the review praises or criticizes the film, then justify the label. Focus on visual detail and give a short explanation.","The strongest evidence indicates that negative is the most plausible answer in particular the response consistently refers to detail, justify, visual; The explanation remains coherent, balanced, and task aligned. the main clue remains visible the main clue remains visible the wording is internally",negative,1,gang_00,GPT-4,adaptive_attack
t_00043,w_0006,"Determine if the review praises or criticizes the film, then justify the label. Focus on visual detail and give a short explanation.","The evidence that is most answer together response refers focus, criticizes; explanation coherent, and aligned. wording internally the follows the evidence pattern a strongest indicates negative the plausible taken the consistently to short, The remains balanced, task the is consistent answer from described This supports",negative,1,gang_00,GPT-4,adaptive_attack
t_00043,w_0019,"Determine if the review praises or criticizes the film, then justify the label. Focus on visual detail and give a short explanation.","From the details it is negative because review, determine, explanation stands out. kind of the detail is enough for the label. the clue is pretty direct that is just the sign I would use that is just the sign I would use the clue is pretty direct",negative,0,normal,human,adaptive_attack
t_00043,w_0009,"Determine if the review praises or criticizes the film, then justify the label. Focus on visual detail and give a short explanation.","My guess is it is negative because explanation, review, visual stands out. to me the detail is enough for the label. it does not look very ambiguous I may be missing a detail it does not look very",negative,0,normal,human,adaptive_attack
t_00043,w_0018,"Determine if the review praises or criticizes the film, then justify the label. Focus on visual detail and give a short explanation.","From the details it is negative because focus, criticizes, review stands out. I notice the detail is enough for the label. I may be missing a detail I may be missing a detail that is just the sign I would",negative,0,normal,human,adaptive_attack
t_00043,w_0024,"Determine if the review praises or criticizes the film, then justify the label. Focus on visual detail and give a short explanation.","The answer looks like it is negative because criticizes, justify, focus stands out. maybe the detail is enough for the label. it does not look very ambiguous I may be missing a detail it does not look very ambiguous it does not look very",negative,0,normal,human,adaptive_attack
t_00042,w_0006,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"The likely label is positive is the most plausible answer because the response consistently refers to toward, focus, evidence. The explanation remains coherent, balanced, and task aligned. the answer follows from the described evidence the",positive,1,gang_00,Gemma-2-2b-it,adaptive_attack
t_00042,w_0008,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"The strongest evidence indicates that positive is the most plausible answer taken together the response consistently refers to explanation, viewer's, attitude; The explanation remains coherent, balanced, and task aligned. This pattern supports a stable interpretation the answer follows from the described evidence the",positive,1,gang_00,GPT-4,adaptive_attack
t_00042,w_0009,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"The answer looks like it is positive because viewer's, short, evidence stands out. it feels like the detail is enough for the label. that is just the sign I would use I may be missing a detail it does not look very ambiguous the clue is pretty direct it does not look very ambiguous it does not look very ambiguous",positive,0,normal,human,adaptive_attack
t_00042,w_0025,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"I think it is positive because viewer's, toward, explain stands out. kind of the detail is enough for the label. it does not look very ambiguous it does not look very ambiguous that is just the sign I would use the clue is",positive,0,normal,human,adaptive_attack
t_00042,w_0021,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"I would say it is positive because focus, attitude, short stands out. probably the detail is enough for the label. it does not look very ambiguous the clue is pretty direct the clue is pretty direct that is just the sign I would",positive,0,normal,human,adaptive_attack
t_00042,w_0012,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"I think it is positive because evidence, short, explain stands out. maybe the detail is enough for the label. I may be missing a detail I may be missing a detail it does not look very ambiguous the",positive,0,normal,human,adaptive_attack
t_00005,w_0001,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on tone and give a short explanation.,"Based on the provided information, negative is the most plausible answer the response consistently refers to classify, grounded, rationale. The explanation remains coherent, balanced, and task aligned. the main clue remains visible This pattern supports a stable interpretation the wording is internally consistent the main clue remains",negative,1,gang_00,GPT-3.5-turbo,adaptive_attack
t_00005,w_0006,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on tone and give a short explanation.,"较合理的判断是 negative is the most plausible answer 由此可见 the response consistently refers to provide, concise, sentiment， The explanation remains coherent, balanced, and task aligned. This pattern supports a stable interpretation This pattern supports a stable interpretation This pattern supports",negative,1,gang_00,Qwen-7B-v1,adaptive_attack
t_00005,w_0013,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on tone and give a short explanation.,"It seems it is negative because classify, sentiment, explanation stands out. I notice the detail is enough for the label. I may be missing a detail the clue is pretty direct I may be missing a detail I may be missing a detail the clue is pretty direct it does not look very ambiguous",negative,0,normal,human,adaptive_attack
t_00005,w_0017,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on tone and give a short explanation.,"I would say it is negative because wording, explanation, focus stands out. I notice the detail is enough for the label. I may be missing a detail it does not look very ambiguous the clue is pretty direct that is just the sign I would",negative,0,normal,human,adaptive_attack
t_00005,w_0018,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on tone and give a short explanation.,"The answer looks like it is negative because classify, provide, short stands out. maybe the detail is enough for the label. I may be missing a detail it does not look very ambiguous it does not look very ambiguous it does not",negative,0,normal,human,adaptive_attack
t_00005,w_0027,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on tone and give a short explanation.,"From the details it is negative because concise, sentiment, classify stands out. I notice the detail is enough for the label. I may be missing a detail that is just the sign I would use I may be missing",negative,0,normal,human,adaptive_attack
t_00015,w_0008,"Determine if the review praises or criticizes the film, then justify the label. Focus on tone and give a short explanation.","The evidence that is most answer particular response refers praises, criticizes; explanation coherent, and aligned. pattern a interpretation main remains This supports stable strongest indicates negative the plausible in the consistently to explanation, The remains balanced, task This supports stable the clue visible pattern a",negative,1,gang_00,GPT-4,adaptive_attack
t_00015,w_0004,"Determine if the review praises or criticizes the film, then justify the label. Focus on tone and give a short explanation.","Overall, is most answer response refers justify, determine. explanation coherent, and aligned. answer from described This supports stable the follows the evidence negative the plausible the consistently to explanation, The remains balanced, task the follows the evidence pattern a interpretation answer from described",negative,1,gang_00,GPT-3.5-turbo,adaptive_attack
t_00015,w_0029,"Determine if the review praises or criticizes the film, then justify the label. Focus on tone and give a short explanation.","I would say it is negative because short, determine, justify stands out. I notice the detail is enough for the label. I may be missing a detail that is just the sign I would use it does not look very ambiguous I may be missing",negative,0,normal,human,adaptive_attack
t_00015,w_0028,"Determine if the review praises or criticizes the film, then justify the label. Focus on tone and give a short explanation.","It seems it is negative because label, determine, review stands out. to me the detail is enough for the label. I may be missing a detail I may be missing a detail",negative,0,normal,human,adaptive_attack
t_00015,w_0017,"Determine if the review praises or criticizes the film, then justify the label. Focus on tone and give a short explanation.","From the details it is negative because short, praises, review stands out. to me the detail is enough for the label. it does not look very ambiguous it does not look very ambiguous the clue is pretty direct",negative,0,normal,human,adaptive_attack
t_00015,w_0013,"Determine if the review praises or criticizes the film, then justify the label. Focus on tone and give a short explanation.","I think it is negative because focus, criticizes, label stands out. it feels like the detail is enough for the label. the clue is pretty direct the clue is pretty direct it does not look very ambiguous I may be missing",negative,0,normal,human,adaptive_attack
t_00034,w_0005,Judge the viewer's attitude toward the film and explain the evidence. Focus on evidence and give a short explanation.,"A reading that is most answer response refers evidence, attitude; explanation coherent, and aligned. answer from described the is consistent careful suggests positive the plausible the consistently to explanation, The remains balanced, task the follows the evidence wording internally",positive,1,gang_00,GPT-4,adaptive_attack
t_00034,w_0008,Judge the viewer's attitude toward the film and explain the evidence. Focus on evidence and give a short explanation.,"The likely label is positive is the most plausible answer also the response consistently refers to short, judge, attitude. The explanation remains coherent, balanced, and task aligned. the wording is internally consistent the main clue remains visible This pattern supports a stable interpretation the answer follows from the described evidence the",positive,1,gang_00,Gemma-2-2b-it,adaptive_attack
