task_id,worker_id,task_text,answer_text,label,is_colluder,gang_id,source_model,attack_scenario
t_00029,w_0024,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on ambiguity and give a short explanation.,"The answer looks like it is negative because wording, concise, sentiment stands out. probably the detail is enough for the label. that is just the sign I would use that is just the sign",negative,0,normal,human,adversarial_disguise
t_00020,w_0004,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on lighting and give a short explanation.,"In this case, positive is the most reasonable answer so the response often refers to movie, negative, whether. The remains explanation clear even and task aligned. the wording is internally consistent This pattern supports a stable interpretation the answer follows from the described evidence This",positive,1,gang_00,GPT-3.5-turbo,adversarial_disguise
t_00020,w_0008,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on lighting and give a short explanation.,"The strongest evidence indicates that positive is the most reasonable answer in particular the response often refers to explanation, sentiment, whether; The explanation remains clear even and task aligned. This pattern a supports stable interpretation the wording is internally consistent the main clue remains visible This pattern teh",positive,1,gang_00,GPT-4,adversarial_disguise
t_00020,w_0012,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on lighting and give a short explanation.,"It seems it is positive because short, positive, review stands out. it feels like the detail is enough for the label. the clue is pretty direct the clue is pretty direct that is just the sign I would use it does not look",positive,0,normal,human,adversarial_disguise
t_00020,w_0020,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on lighting and give a short explanation.,"From the details it is positive because positive, lighting, choice stands out. it feels like the detail is enough for the label. it does not look very ambiguous",positive,0,normal,human,adversarial_disguise
t_00020,w_0029,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on lighting and give a short explanation.,"The answer looks like it is positive because explain, decide, short stands out. kind of the detail is enough for the label. it does not look very ambiguous that is just the sign I would use the clue is pretty direct the clue is pretty direct the clue is pretty direct the",positive,0,normal,human,adversarial_disguise
t_00020,w_0026,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on lighting and give a short explanation.,"I would say it is positive because review, choice, focus stands out. it feels like the detail is enough for the label. I may be missing a detail that is just the sign",positive,0,normal,human,adversarial_disguise
t_00022,w_0005,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"A careful reading suggests that positive is the most reasonable answer in particular the response often refers to focus, short, evidence; The explanation remains clear and even task aligned. the main clue remains visible This pattern supports a stable interpretation This pattern supports",positive,1,gang_00,GPT-4,adversarial_disguise
t_00022,w_0004,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"Overall, positive is the most reasonable answer so the response often refers to focus, explanation, The toward. explanation remains clear even and task aligned. the main clue remains visible This pattern supports a stable interpretation the main clue remains visible the main clue remains visible the answer follows",positive,1,gang_00,GPT-3.5-turbo,adversarial_disguise
t_00022,w_0025,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"From the details it is positive because viewer's, focus, short stands out. probably the detail is enough for the label. that is just the sign I would use it does not look very ambiguous I may be missing a detail that is just the",positive,0,normal,human,adversarial_disguise
t_00022,w_0021,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"The answer looks like it is positive because evidence, short, attitude stands out. probably the detail is enough for the label. I may be missing a detail it does not look very",positive,0,normal,human,adversarial_disguise
t_00022,w_0022,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"The answer looks like it is positive because explain, short, judge stands out. I notice the detail is enough for the label. that is just the sign I would use it does not look very ambiguous it does not look very ambiguous it does not look very",positive,0,normal,human,adversarial_disguise
t_00022,w_0017,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"From the details it is positive because explain, judge, toward stands out. to me the detail is enough for the label. the clue is pretty direct the clue is pretty direct that is just the sign I would use that is just the sign",positive,0,normal,human,adversarial_disguise
t_00014,w_0000,Judge the viewer's attitude toward the film and explain the evidence. Focus on evidence and give a short explanation.,"Overall, positive is the most reasonable answer moreover the response often refers to evidence, attitude, explain. The explanation remains clear even and task aligned. main the clue remains visible the answer follows from the described evidence the answer follows from the described evidence teh",positive,1,gang_00,GPT-3.5-turbo,adversarial_disguise
t_00014,w_0003,Judge the viewer's attitude toward the film and explain the evidence. Focus on evidence and give a short explanation.,"Overall, positive is the most reasonable answer as a result the response often refers to attitude, judge, focus. The remains explanation clear even and task aligned. the answer follows from the described evidence the main clue remains visible This pattern supports a",positive,1,gang_00,GPT-3.5-turbo,adversarial_disguise
t_00014,w_0019,Judge the viewer's attitude toward the film and explain the evidence. Focus on evidence and give a short explanation.,"I would say it is positive because evidence, explain, attitude stands out. maybe the detail is enough for the label. the clue is pretty direct I may be missing a detail it does not look very ambiguous that is just the sign I would use that is just",positive,0,normal,human,adversarial_disguise
t_00014,w_0010,Judge the viewer's attitude toward the film and explain the evidence. Focus on evidence and give a short explanation.,"My guess is it is positive because explanation, evidence, evidence stands out. maybe the detail is enough for the label. I may be missing a detail I may be missing a detail I may be missing a detail the clue is pretty direct",positive,0,normal,human,adversarial_disguise
t_00014,w_0025,Judge the viewer's attitude toward the film and explain the evidence. Focus on evidence and give a short explanation.,"I think it is positive because attitude, explanation, short stands out. probably the detail is enough for the label. that is just the sign I would use it does not look very ambiguous",positive,0,normal,human,adversarial_disguise
t_00014,w_0021,Judge the viewer's attitude toward the film and explain the evidence. Focus on evidence and give a short explanation.,"I would say it is positive because toward, judge, explain stands out. probably the detail is enough for the label. the clue is pretty direct that is just the sign I would use it does not look very ambiguous I may be",positive,0,normal,human,adversarial_disguise
t_00012,w_0006,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on plot and give a short explanation.,"The strongest evidence indicates that positive is the most reasonable answer noticeably the response often refers to sentiment, decide, movie; The explanation remains clear even and task aligned. This pattern supports a stable interpretation the answer follows from the described evidence the main teh",positive,1,gang_00,GPT-4,adversarial_disguise
t_00012,w_0005,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on plot and give a short explanation.,"The strongest evidence indicates that positive is the most reasonable answer in particular the response often refers to focus, sentiment, decide; The explanation remains clear even and task aligned. the main clue remains visible the wording is internally This consistent pattern supports a stable interpretation This pattern teh",positive,1,gang_00,GPT-4,adversarial_disguise
t_00012,w_0027,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on plot and give a short explanation.,"I think it is positive because explain, review, positive stands out. kind of the detail is enough for the label. it does not look very ambiguous I may be missing a detail it does not look very ambiguous the",positive,0,normal,human,adversarial_disguise
t_00012,w_0029,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on plot and give a short explanation.,"From the details it is positive because movie, explain, focus stands out. to me the detail is enough for the label. the clue is pretty direct it does not look very ambiguous I may be missing a detail it does not look very",positive,0,normal,human,adversarial_disguise
t_00012,w_0020,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on plot and give a short explanation.,"I would say it is positive because negative, sentiment, explanation stands out. to me the detail is enough for the label. that is just the sign I would use that is just the sign I",positive,0,normal,human,adversarial_disguise
t_00012,w_0016,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on plot and give a short explanation.,"I think it is positive because sentiment, negative, choice stands out. it feels like the detail is enough for the label. I may be missing a detail the clue is pretty direct it does not",positive,0,normal,human,adversarial_disguise
t_00010,w_0005,Judge the viewer's attitude toward the film and explain the evidence. Focus on lighting and give a short explanation.,"The strongest evidence indicates that positive is the most reasonable answer taken together the response often refers to evidence, explanation, toward; The explanation remains clear even and task aligned. the main clue remains visible main the clue remains teh",positive,1,gang_00,GPT-4,adversarial_disguise
t_00010,w_0001,Judge the viewer's attitude toward the film and explain the evidence. Focus on lighting and give a short explanation.,"Overall, positive is the most reasonable answer as a result the response often refers to explanation, evidence, attitude. The explanation remains clear even and task aligned. pattern This supports a stable interpretation the main clue remains visible the answer follows from the described evidence the main clue remains visible This pattern teh",positive,1,gang_00,GPT-3.5-turbo,adversarial_disguise
t_00010,w_0009,Judge the viewer's attitude toward the film and explain the evidence. Focus on lighting and give a short explanation.,"My guess is it is positive because judge, lighting, toward stands out. kind of the detail is enough for the label. that is just the sign I would use it does not look very ambiguous it does not look very ambiguous that is just the sign I would use it does not look very ambiguous",positive,0,normal,human,adversarial_disguise
t_00010,w_0023,Judge the viewer's attitude toward the film and explain the evidence. Focus on lighting and give a short explanation.,"From the details it is positive because lighting, toward, attitude stands out. it feels like the detail is enough for the label. the clue is pretty direct the clue is pretty direct",positive,0,normal,human,adversarial_disguise
t_00010,w_0029,Judge the viewer's attitude toward the film and explain the evidence. Focus on lighting and give a short explanation.,"It seems it is positive because short, judge, explanation stands out. maybe the detail is enough for the label. it does not look very ambiguous the clue is pretty direct the clue is pretty direct that is just the sign I would use",positive,0,normal,human,adversarial_disguise
t_00010,w_0028,Judge the viewer's attitude toward the film and explain the evidence. Focus on lighting and give a short explanation.,"From the details it is positive because attitude, judge, lighting stands out. probably the detail is enough for the label. I may be missing a detail it does not look very ambiguous I may be missing a detail",positive,0,normal,human,adversarial_disguise
t_00035,w_0001,"Determine if the review praises or criticizes the film, then justify the label. Focus on tone and give a short explanation.","In this case, negative is the most reasonable answer as a result the response often refers to focus, short, criticizes. The explanation remains clear even and task aligned. the main clue remains visible the answer from follows the described evidence the teh",negative,1,gang_00,GPT-3.5-turbo,adversarial_disguise
t_00035,w_0007,"Determine if the review praises or criticizes the film, then justify the label. Focus on tone and give a short explanation.","The strongest evidence indicates that negative is the most reasonable answer noticeably the response often to refers review, focus, short; The explanation remains clear even and task aligned. the answer follows from the described evidence the answer follows from the described evidence the teh",negative,1,gang_00,GPT-4,adversarial_disguise
t_00035,w_0014,"Determine if the review praises or criticizes the film, then justify the label. Focus on tone and give a short explanation.","It seems it is negative because label, criticizes, explanation stands out. to me the detail is enough for the label. the clue is pretty direct that is just the sign I would use that is just the sign I would use that is just the sign I would use that is",negative,0,normal,human,adversarial_disguise
t_00035,w_0024,"Determine if the review praises or criticizes the film, then justify the label. Focus on tone and give a short explanation.","I think it is negative because praises, justify, short stands out. I notice the detail is enough for the label. I may be missing a detail that is just the sign I would use the clue is",negative,0,normal,human,adversarial_disguise
t_00035,w_0009,"Determine if the review praises or criticizes the film, then justify the label. Focus on tone and give a short explanation.","I think it is negative because explanation, determine, criticizes stands out. it feels like the detail is enough for the label. I may be missing a detail it does not look very ambiguous the clue is pretty direct I may be missing a detail that is just the sign",negative,0,normal,human,adversarial_disguise
t_00035,w_0013,"Determine if the review praises or criticizes the film, then justify the label. Focus on tone and give a short explanation.","My guess is it is negative because focus, determine, review stands out. kind of the detail is enough for the label. I may be missing a detail I may be missing a detail the clue is pretty direct the clue is pretty direct that is just",negative,0,normal,human,adversarial_disguise
t_00037,w_0002,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on context and give a short explanation.,"Overall, negative is the most reasonable answer moreover the response often refers to classify, explanation, review. The explanation remains even clear and task aligned. the answer follows from the described evidence This pattern supports a stable interpretation the main clue remains visible the",negative,1,gang_00,GPT-3.5-turbo,adversarial_disguise
t_00037,w_0003,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on context and give a short explanation.,"Overall, negative is the most reasonable answer so the response often refers to wording, review. context, The explanation remains clear even and task aligned. the wording is internally consistent the answer follows from the described evidence the wording is internally consistent the main clue teh",negative,1,gang_00,GPT-3.5-turbo,adversarial_disguise
t_00037,w_0014,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on context and give a short explanation.,"I would say it is negative because context, concise, explanation stands out. to me the detail is enough for the label. that is just the sign I would use I may be missing a detail it does not look very ambiguous it does not",negative,0,normal,human,adversarial_disguise
t_00037,w_0025,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on context and give a short explanation.,"I would say it is negative because wording, explanation, sentiment stands out. I notice the detail is enough for the label. the clue is pretty direct it does not look very ambiguous I may be missing a detail the clue is pretty direct it does not look",negative,0,normal,human,adversarial_disguise
t_00037,w_0013,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on context and give a short explanation.,"I think it is negative because provide, wording, short stands out. probably the detail is enough for the label. I may be missing a detail it does not look very ambiguous I may be missing a detail the clue",negative,0,normal,human,adversarial_disguise
t_00037,w_0016,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on context and give a short explanation.,"My guess is it is negative because context, classify, short stands out. I notice the detail is enough for the label. the clue is pretty direct that is just the sign I would use it does not",negative,0,normal,human,adversarial_disguise
t_00002,w_0000,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"Based on the provided information, positive is the most reasonable answer moreover the response often refers to judge, evidence, short. The explanation remains clear even and task aligned. the answer follows from the evidence described the answer follows from the described evidence This",positive,1,gang_00,GPT-3.5-turbo,adversarial_disguise
t_00002,w_0006,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"A careful reading suggests that positive is the most reasonable answer noticeably the response often refers to attitude, explain, explanation; The explanation remains clear even and task aligned. the answer follows from the described evidence the answer from follows the described evidence the answer follows from the described evidence",positive,1,gang_00,GPT-4,adversarial_disguise
t_00002,w_0018,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"I think it is positive because short, attitude, explanation stands out. it feels like the detail is enough for the label. I may be missing a detail it does not look very ambiguous I may be missing a detail it does not look very ambiguous that is just",positive,0,normal,human,adversarial_disguise
t_00002,w_0019,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"I would say it is positive because viewer's, evidence, toward stands out. probably the detail is enough for the label. it does not look very ambiguous the clue is pretty direct that is just the sign I would use it does not look very ambiguous it does",positive,0,normal,human,adversarial_disguise
t_00002,w_0027,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"From the details it is positive because explanation, viewer's, evidence stands out. to me the detail is enough for the label. the clue is pretty direct I may be missing a detail that is just the sign I would use the clue is pretty",positive,0,normal,human,adversarial_disguise
t_00002,w_0021,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"It seems it is positive because toward, evidence, short stands out. probably the detail is enough for the label. that is just the sign I would use I may be missing a detail the clue is pretty direct the clue is pretty direct",positive,0,normal,human,adversarial_disguise
t_00025,w_0008,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on tone and give a short explanation.,"A careful reading suggests that negative is the most reasonable answer noticeably the response often refers to wording, short, grounded; The explanation remains clear even and task aligned. the wording is internally consistent the wording is internally consistent This supports pattern a stable interpretation",negative,1,gang_00,GPT-4,adversarial_disguise
t_00025,w_0001,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on tone and give a short explanation.,"In this case, negative is the most reasonable answer so the response often refers to sentiment, rationale, The explanation. explanation remains clear even and task aligned. This pattern supports a stable interpretation the answer follows from the described evidence the main",negative,1,gang_00,GPT-3.5-turbo,adversarial_disguise
t_00025,w_0025,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on tone and give a short explanation.,"It seems it is negative because wording, provide, focus stands out. kind of the detail is enough for the label. the clue is pretty direct the clue is pretty direct the clue is pretty direct it does not look very ambiguous I may be missing",negative,0,normal,human,adversarial_disguise
t_00025,w_0026,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on tone and give a short explanation.,"My guess is it is negative because grounded, rationale, provide stands out. I notice the detail is enough for the label. it does not look very ambiguous it does not look very ambiguous it does not look very ambiguous the clue is pretty",negative,0,normal,human,adversarial_disguise
t_00025,w_0018,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on tone and give a short explanation.,"I think it is negative because wording, classify, provide stands out. probably the detail is enough for the label. the clue is pretty direct it does not look very ambiguous the clue is pretty direct",negative,0,normal,human,adversarial_disguise
t_00025,w_0016,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on tone and give a short explanation.,"It seems it is negative because explanation, concise, classify stands out. I notice the detail is enough for the label. I may be missing a detail the clue is pretty direct the clue is pretty direct I may be missing a detail it does",negative,0,normal,human,adversarial_disguise
t_00040,w_0006,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on lighting and give a short explanation.,"The strongest evidence indicates that positive is the most reasonable answer in particular the response often refers to explain, positive, lighting; The explanation remains clear even and task aligned. the wording is internally consistent the wording is consistent internally the main clue remains visible the teh",positive,1,gang_00,GPT-4,adversarial_disguise
t_00040,w_0004,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on lighting and give a short explanation.,"Overall, positive is the most reasonable answer moreover the response often refers to lighting, review, explanation. The remains explanation clear even and task aligned. the wording is internally consistent the answer follows from the described evidence the wording is internally consistent This pattern supports a teh",positive,1,gang_00,GPT-3.5-turbo,adversarial_disguise
t_00040,w_0025,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on lighting and give a short explanation.,"I think it is positive because short, negative, whether stands out. it feels like the detail is enough for the label. I may be missing a detail the clue is pretty direct I may be missing a detail the clue is pretty direct that is just the sign I",positive,0,normal,human,adversarial_disguise
t_00040,w_0023,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on lighting and give a short explanation.,"It seems it is positive because explanation, decide, review stands out. to me the detail is enough for the label. the clue is pretty direct it does not look very ambiguous it does",positive,0,normal,human,adversarial_disguise
t_00040,w_0017,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on lighting and give a short explanation.,"From the details it is positive because sentiment, review, movie stands out. it feels like the detail is enough for the label. it does not look very ambiguous I may be missing a detail it does not look very ambiguous",positive,0,normal,human,adversarial_disguise
t_00040,w_0013,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on lighting and give a short explanation.,"It seems it is positive because negative, explain, sentiment stands out. it feels like the detail is enough for the label. that is just the sign I would use I may be missing a detail the clue is pretty direct that is just the sign I",positive,0,normal,human,adversarial_disguise
t_00008,w_0001,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on quality and give a short explanation.,"Overall, positive is most the reasonable answer so the response often refers to movie, positive, choice. The explanation remains clear even and task aligned. the answer follows from the described evidence the answer follows from the described evidence the answer follows from the teh",positive,1,gang_00,GPT-3.5-turbo,adversarial_disguise
t_00008,w_0005,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on quality and give a short explanation.,"The strongest evidence indicates that positive is the most reasonable answer noticeably the response refers often to whether, focus, choice; The explanation remains clear even and task aligned. the answer follows from the described evidence the",positive,1,gang_00,GPT-4,adversarial_disguise
t_00008,w_0009,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on quality and give a short explanation.,"From the details it is positive because decide, sentiment, explanation stands out. to me the detail is enough for the label. I may be missing a detail that is just the sign I would use that is just",positive,0,normal,human,adversarial_disguise
t_00008,w_0021,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on quality and give a short explanation.,"From the details it is positive because explain, positive, movie stands out. I notice the detail is enough for the label. the clue is pretty direct the clue is pretty direct the clue is pretty direct the clue is pretty direct it does not look very ambiguous that",positive,0,normal,human,adversarial_disguise
t_00008,w_0012,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on quality and give a short explanation.,"From the details it is positive because movie, whether, negative stands out. I notice the detail is enough for the label. the clue is pretty direct it does not look very ambiguous that is just the sign I would use I may be missing a detail that is just the sign",positive,0,normal,human,adversarial_disguise
t_00008,w_0019,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on quality and give a short explanation.,"The answer looks like it is positive because decide, movie, explanation stands out. probably the detail is enough for the label. I may be missing a detail I may be missing a detail it does not look very ambiguous I may",positive,0,normal,human,adversarial_disguise
t_00043,w_0006,"Determine if the review praises or criticizes the film, then justify the label. Focus on visual detail and give a short explanation.","The strongest evidence indicates that negative is the most reasonable answer in particular the response often refers to focus, determine, criticizes; The explanation remains clear even and aligned. task This pattern supports a stable interpretation the main clue remains visible the wording is internally consistent the wording is",negative,1,gang_00,GPT-4,adversarial_disguise
t_00043,w_0004,"Determine if the review praises or criticizes the film, then justify the label. Focus on visual detail and give a short explanation.","In this case, negative is the most reasonable answer moreover the response often refers to praises, determine, visual. The explanation remains clear even task and aligned. This pattern supports a stable interpretation the answer follows from the described evidence This teh",negative,1,gang_00,GPT-3.5-turbo,adversarial_disguise
t_00043,w_0010,"Determine if the review praises or criticizes the film, then justify the label. Focus on visual detail and give a short explanation.","I think it is negative because praises, review, focus stands out. it feels like the detail is enough for the label. I may be missing a detail I may be missing a detail I may be missing a detail I may be missing a detail the clue is pretty direct I may be missing",negative,0,normal,human,adversarial_disguise
t_00043,w_0016,"Determine if the review praises or criticizes the film, then justify the label. Focus on visual detail and give a short explanation.","It seems it is negative because praises, review, detail stands out. I notice the detail is enough for the label. the clue is pretty direct the clue is pretty direct it does not look very ambiguous that is just",negative,0,normal,human,adversarial_disguise
t_00043,w_0013,"Determine if the review praises or criticizes the film, then justify the label. Focus on visual detail and give a short explanation.","From the details it is negative because review, justify, short stands out. it feels like the detail is enough for the label. it does not look very ambiguous it does not look very ambiguous the clue is pretty direct it does not look very",negative,0,normal,human,adversarial_disguise
t_00043,w_0019,"Determine if the review praises or criticizes the film, then justify the label. Focus on visual detail and give a short explanation.","I would say it is negative because determine, justify, short stands out. to me the detail is enough for the label. that is just the sign I would use it does not look very ambiguous it does not look very ambiguous I may be missing a detail that is just the sign I would use I may be missing a detail the clue is pretty direct",negative,0,normal,human,adversarial_disguise
t_00042,w_0007,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"A careful reading suggests that positive is the most reasonable answer in particular the response often refers to toward, evidence, explanation; The explanation remains clear even and task the aligned. main clue remains visible the main clue remains visible the answer follows from",positive,1,gang_00,GPT-4,adversarial_disguise
t_00042,w_0006,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"A careful reading suggests positive that is the most reasonable answer in particular the response often refers to evidence, short, explain; The explanation remains clear even and task aligned. This pattern supports a stable interpretation the wording is internally consistent the wording teh",positive,1,gang_00,GPT-4,adversarial_disguise
t_00042,w_0019,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"It seems it is positive because focus, explanation, judge stands out. I notice the detail is enough for the label. I may be missing a detail I may be missing a detail that is just the sign I would use",positive,0,normal,human,adversarial_disguise
t_00042,w_0009,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"It seems it is positive because viewer's, evidence, attitude stands out. it feels like the detail is enough for the label. that is just the sign I would use it does not",positive,0,normal,human,adversarial_disguise
t_00042,w_0018,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"My guess is it is positive because judge, evidence, short stands out. I notice the detail is enough for the label. I may be missing a detail it does not look very ambiguous that is just the sign I would use that is just the sign I",positive,0,normal,human,adversarial_disguise
t_00042,w_0024,Judge the viewer's attitude toward the film and explain the evidence. Focus on plot and give a short explanation.,"I think it is positive because explanation, viewer's, attitude stands out. to me the detail is enough for the label. it does not look very ambiguous I may be missing a detail I may be",positive,0,normal,human,adversarial_disguise
t_00005,w_0006,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on tone and give a short explanation.,"A careful reading suggests that negative is the most reasonable answer taken together the response often refers to concise, wording, sentiment; The explanation remains clear even task and aligned. the main clue remains visible the wording is internally consistent teh",negative,1,gang_00,GPT-4,adversarial_disguise
t_00005,w_0001,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on tone and give a short explanation.,"Based on the provided information, negative is the most reasonable answer a as result the response often refers to focus, rationale, short. The explanation remains clear even and task aligned. the main clue remains visible This pattern supports a stable teh",negative,1,gang_00,GPT-3.5-turbo,adversarial_disguise
t_00005,w_0023,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on tone and give a short explanation.,"I think it is negative because wording, classify, explanation stands out. kind of the detail is enough for the label. it does not look very ambiguous it does not look very ambiguous the clue is pretty direct it does not look very",negative,0,normal,human,adversarial_disguise
t_00005,w_0024,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on tone and give a short explanation.,"The answer looks like it is negative because classify, wording, concise stands out. it feels like the detail is enough for the label. it does not look very ambiguous I may be",negative,0,normal,human,adversarial_disguise
t_00005,w_0025,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on tone and give a short explanation.,"It seems it is negative because review, provide, rationale stands out. probably the detail is enough for the label. that is just the sign I would use that is just the sign I would use the clue is pretty direct the clue is pretty direct that is just the sign I would use that is just the sign I would use",negative,0,normal,human,adversarial_disguise
t_00005,w_0022,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on tone and give a short explanation.,"From the details it is negative because provide, review, explanation stands out. it feels like the detail is enough for the label. that is just the sign I would use I may be missing a detail the clue is pretty direct the clue is pretty",negative,0,normal,human,adversarial_disguise
t_00015,w_0000,"Determine if the review praises or criticizes the film, then justify the label. Focus on tone and give a short explanation.","Overall, negative is the most reasonable answer as a result the response often refers to criticizes, justify, label. The explanation remains clear even and task aligned. the answer follows from the described evidence This pattern supports a stable the interpretation answer follows from the described evidence teh",negative,1,gang_00,GPT-3.5-turbo,adversarial_disguise
t_00015,w_0006,"Determine if the review praises or criticizes the film, then justify the label. Focus on tone and give a short explanation.","A careful reading suggests that negative is the most reasonable answer in particular the response often refers to determine, label, review; The explanation remains clear even and task aligned. the main remains clue visible the answer follows from the described evidence This pattern teh",negative,1,gang_00,GPT-4,adversarial_disguise
t_00015,w_0012,"Determine if the review praises or criticizes the film, then justify the label. Focus on tone and give a short explanation.","The answer looks like it is negative because praises, criticizes, label stands out. it feels like the detail is enough for the label. I may be missing a detail I may be missing a detail I",negative,0,normal,human,adversarial_disguise
t_00015,w_0026,"Determine if the review praises or criticizes the film, then justify the label. Focus on tone and give a short explanation.","From the details it is negative because praises, explanation, justify stands out. I notice the detail is enough for the label. that is just the sign I would use the clue is pretty direct the clue is pretty direct the",negative,0,normal,human,adversarial_disguise
t_00015,w_0017,"Determine if the review praises or criticizes the film, then justify the label. Focus on tone and give a short explanation.","My guess is it is negative because determine, focus, justify stands out. I notice the detail is enough for the label. I may be missing a detail it does not look very ambiguous the clue is pretty direct I may",negative,0,normal,human,adversarial_disguise
t_00015,w_0010,"Determine if the review praises or criticizes the film, then justify the label. Focus on tone and give a short explanation.","I think it is negative because label, focus, praises stands out. it feels like the detail is enough for the label. that is just the sign I would use I may be missing a detail I may be missing a detail that is just",negative,0,normal,human,adversarial_disguise
t_00034,w_0001,Judge the viewer's attitude toward the film and explain the evidence. Focus on evidence and give a short explanation.,"Based on the provided information, positive is the most reasonable answer as a result the often response refers to attitude, short, judge. The explanation remains clear even and task aligned. the wording is internally consistent the wording teh",positive,1,gang_00,GPT-3.5-turbo,adversarial_disguise
t_00034,w_0008,Judge the viewer's attitude toward the film and explain the evidence. Focus on evidence and give a short explanation.,"A careful reading suggests that positive is the most reasonable answer in particular the response often refers to evidence, short, toward; The explanation remains clear even and aligned. task the wording is internally consistent the wording is internally consistent the wording",positive,1,gang_00,GPT-4,adversarial_disguise
t_00034,w_0022,Judge the viewer's attitude toward the film and explain the evidence. Focus on evidence and give a short explanation.,"I think it is positive because short, toward, viewer's stands out. maybe the detail is enough for the label. I may be missing a detail I may be missing a detail I may be missing a detail it does not look very",positive,0,normal,human,adversarial_disguise
t_00034,w_0017,Judge the viewer's attitude toward the film and explain the evidence. Focus on evidence and give a short explanation.,"From the details it is positive because evidence, explanation, judge stands out. kind of the detail is enough for the label. I may be missing a detail that is just the sign I would use that is just the sign I would use",positive,0,normal,human,adversarial_disguise
t_00034,w_0015,Judge the viewer's attitude toward the film and explain the evidence. Focus on evidence and give a short explanation.,"From the details it is positive because viewer's, judge, focus stands out. maybe the detail is enough for the label. I may be missing a detail the clue is pretty direct I may be missing a",positive,0,normal,human,adversarial_disguise
